train_sigma,seed,method,epoch,train_loss,val_loss
train_sigma_0.05,seed123,cnn_supervised,26,0.011175423798461755,0.011510282754898071
train_sigma_0.05,seed123,cnn_supervised,27,0.011161485873162746,0.011462715454399586
train_sigma_0.05,seed123,cnn_supervised,28,0.011065433981517952,0.011422958225011826
train_sigma_0.05,seed123,cnn_supervised,29,0.01107575340817372,0.011379409581422806
train_sigma_0.05,seed123,cnn_supervised,30,0.011024267971515655,0.011345112696290016
train_sigma_0.05,seed123,cnn_supervised,31,0.011005967607100804,0.011332717724144459
train_sigma_0.05,seed123,cnn_supervised,32,0.0110287814711531,0.011278875172138214
train_sigma_0.05,seed123,cnn_supervised,33,0.011039725380639236,0.011268245987594128
train_sigma_0.05,seed123,cnn_supervised,34,0.01101096235215664,0.011332521215081215
train_sigma_0.05,seed123,cnn_supervised,35,0.010950953948001068,0.011252440512180328
train_sigma_0.05,seed123,cnn_supervised,36,0.010953130821386972,0.011231087148189545
train_sigma_0.05,seed123,cnn_supervised,37,0.01092527514944474,0.011219670996069908
train_sigma_0.05,seed123,cnn_supervised,38,0.010890592075884341,0.011188672855496407
train_sigma_0.05,seed123,cnn_supervised,39,0.010873082838952542,0.011238393373787403
train_sigma_0.05,seed123,cnn_supervised,40,0.010885458253324033,0.011176024563610554
train_sigma_0.05,seed123,cnn_supervised,41,0.010832167354722817,0.011163493618369102
train_sigma_0.05,seed123,cnn_supervised,42,0.010853467198709646,0.011202290654182434
train_sigma_0.05,seed123,cnn_supervised,43,0.010900260508060455,0.011155659332871437
train_sigma_0.05,seed123,cnn_supervised,44,0.010869145020842552,0.01124450284987688
train_sigma_0.05,seed123,cnn_supervised,45,0.010862405163546402,0.011144516989588737
train_sigma_0.05,seed123,cnn_supervised,46,0.010868614539504051,0.011163879185914993
train_sigma_0.05,seed123,cnn_supervised,47,0.010878378587464491,0.011138095520436764
train_sigma_0.05,seed123,cnn_supervised,48,0.01085329217215379,0.01113281212747097
train_sigma_0.05,seed123,cnn_supervised,49,0.010818002186715603,0.011159761808812618
train_sigma_0.05,seed123,cnn_supervised,50,0.010848805556694667,0.01113788690418005
train_sigma_0.05,seed123,pinn_log,1,0.5957827315567342,0.5127071142196655
train_sigma_0.05,seed123,pinn_log,2,0.4809764476784352,0.5714752674102783
train_sigma_0.05,seed123,pinn_log,3,0.44510176912313226,0.42680642008781433
train_sigma_0.05,seed123,pinn_log,4,0.42157824304672686,0.4030512273311615
train_sigma_0.05,seed123,pinn_log,5,0.38971392924768206,0.3304350972175598
train_sigma_0.05,seed123,pinn_log,6,0.3369929755629205,0.24435955286026
train_sigma_0.05,seed123,pinn_log,7,0.28430905364445547,0.2162417620420456
train_sigma_0.05,seed123,pinn_log,8,0.27521938877676655,0.24535690248012543
train_sigma_0.05,seed123,pinn_log,9,0.2708556972690497,0.27075713872909546
train_sigma_0.05,seed123,pinn_log,10,0.26942295454355303,0.26759374141693115
train_sigma_0.05,seed123,pinn_log,11,0.2681666852932953,0.2660413682460785
train_sigma_0.05,seed123,pinn_log,12,0.2669860424279422,0.26476871967315674
train_sigma_0.05,seed123,pinn_log,13,0.26585385183763516,0.266704797744751
train_sigma_0.05,seed123,pinn_log,14,0.26471846722414716,0.2688789367675781
train_sigma_0.05,seed123,pinn_log,15,0.2635902390420425,0.269625186920166
train_sigma_0.05,seed123,pinn_log,16,0.2624391100662635,0.2720158100128174
train_sigma_0.05,seed123,pinn_log,17,0.26126326614218015,0.2695932686328888
train_sigma_0.05,seed123,pinn_log,18,0.2600385495328351,0.2711299955844879
train_sigma_0.05,seed123,pinn_log,19,0.2587694989554443,0.26994338631629944
train_sigma_0.05,seed123,pinn_log,20,0.2574331589090225,0.2716997563838959
train_sigma_0.05,seed123,pinn_log,21,0.25601889557416435,0.2735254168510437
train_sigma_0.05,seed123,pinn_log,22,0.254502424327405,0.27481454610824585
train_sigma_0.05,seed123,pinn_log,23,0.25287514227612434,0.27578574419021606
train_sigma_0.05,seed123,pinn_log,24,0.25111920765062157,0.2764796018600464
train_sigma_0.05,seed123,pinn_log,25,0.2492131466348183,0.27635711431503296
train_sigma_0.05,seed123,pinn_log,26,0.24715171059121668,0.283642053604126
train_sigma_0.05,seed123,pinn_log,27,0.24492847676361115,0.28341925144195557
train_sigma_0.05,seed123,pinn_log,28,0.24254491662933333,0.28777754306793213
train_sigma_0.05,seed123,pinn_log,29,0.24003597357202525,0.29161572456359863
train_sigma_0.05,seed123,pinn_log,30,0.23737260801661808,0.29542484879493713
train_sigma_0.05,seed123,pinn_log,31,0.23456109159191157,0.30127066373825073
train_sigma_0.05,seed123,pinn_log,32,0.23161562899445154,0.3009902536869049
train_sigma_0.05,seed123,pinn_log,33,0.22860602845647537,0.3071221709251404
train_sigma_0.05,seed123,pinn_log,34,0.22575045051786777,0.30709269642829895
train_sigma_0.05,seed123,pinn_log,35,0.22323445544917497,0.3092226982116699
train_sigma_0.05,seed123,pinn_log,36,0.22127268023694918,0.3065728545188904
train_sigma_0.05,seed123,pinn_log,37,0.21978872317989054,0.3104553818702698
train_sigma_0.05,seed123,pinn_log,38,0.21877488324159228,0.3092827796936035
train_sigma_0.05,seed123,pinn_log,39,0.2180487502853055,0.30713725090026855
train_sigma_0.05,seed123,pinn_log,40,0.21746703401334438,0.3095690608024597
train_sigma_0.05,seed123,pinn_log,41,0.216954169391186,0.31134533882141113
train_sigma_0.05,seed123,pinn_log,42,0.21645310788538452,0.31313788890838623
train_sigma_0.05,seed123,pinn_log,43,0.21601742992723483,0.3122822046279907
train_sigma_0.05,seed123,pinn_log,44,0.2156226793591203,0.31853488087654114
train_sigma_0.05,seed123,pinn_log,45,0.21524163681592423,0.31579530239105225
train_sigma_0.05,seed123,pinn_log,46,0.2148803101103182,0.31719592213630676
train_sigma_0.05,seed123,pinn_log,47,0.21451359485249727,0.3118334710597992
train_sigma_0.05,seed123,pinn_log,48,0.21416851073540552,0.3120848834514618
train_sigma_0.05,seed123,pinn_log,49,0.21387241925673547,0.31818801164627075
train_sigma_0.05,seed123,pinn_log,50,0.21353788796865,0.31296834349632263
train_sigma_0.05,seed123,pinn_log_predict_s0,1,0.6333405330653582,0.4367865324020386
train_sigma_0.05,seed123,pinn_log_predict_s0,2,0.5033463748824165,0.3807108998298645
train_sigma_0.05,seed123,pinn_log_predict_s0,3,0.4489648862901834,0.35998252034187317
train_sigma_0.05,seed123,pinn_log_predict_s0,4,0.4023923307785476,0.3457757234573364
train_sigma_0.05,seed123,pinn_log_predict_s0,5,0.33907019929050436,0.3097253441810608
train_sigma_0.05,seed123,pinn_log_predict_s0,6,0.2802780140426184,0.27446016669273376
train_sigma_0.05,seed123,pinn_log_predict_s0,7,0.2750984270930097,0.2533282935619354
train_sigma_0.05,seed123,pinn_log_predict_s0,8,0.2716376166024202,0.24892112612724304
train_sigma_0.05,seed123,pinn_log_predict_s0,9,0.2699879649449938,0.23846912384033203
train_sigma_0.05,seed123,pinn_log_predict_s0,10,0.26836327621926537,0.23627085983753204
train_sigma_0.05,seed123,pinn_log_predict_s0,11,0.266711243590552,0.24301964044570923
train_sigma_0.05,seed123,pinn_log_predict_s0,12,0.2650486941301074,0.2536237835884094
train_sigma_0.05,seed123,pinn_log_predict_s0,13,0.2633727937377113,0.2745084762573242
train_sigma_0.05,seed123,pinn_log_predict_s0,14,0.26167067260275056,0.3006032109260559
train_sigma_0.05,seed123,pinn_log_predict_s0,15,0.2599570949806117,0.3290767967700958
train_sigma_0.05,seed123,pinn_log_predict_s0,16,0.25824387025671763,0.36059650778770447
train_sigma_0.05,seed123,pinn_log_predict_s0,17,0.2565301715361648,0.3960922360420227
train_sigma_0.05,seed123,pinn_log_predict_s0,18,0.2548321210270099,0.4314945638179779
train_sigma_0.05,seed123,pinn_log_predict_s0,19,0.2531570433811479,0.4659535884857178
train_sigma_0.05,seed123,pinn_log_predict_s0,20,0.2515167497303117,0.5024113655090332
train_sigma_0.05,seed123,pinn_log_predict_s0,21,0.24989114802373855,0.5355870723724365
train_sigma_0.05,seed123,pinn_log_predict_s0,22,0.24825915314890132,0.5664218664169312
train_sigma_0.05,seed123,pinn_log_predict_s0,23,0.24658658090121577,0.5921776294708252
train_sigma_0.05,seed123,pinn_log_predict_s0,24,0.24481933442103293,0.6172738671302795
train_sigma_0.05,seed123,pinn_log_predict_s0,25,0.2429121366974887,0.638500452041626
train_sigma_0.05,seed123,pinn_log_predict_s0,26,0.24079018409342234,0.6588820219039917
train_sigma_0.05,seed123,pinn_log_predict_s0,27,0.23838495457042708,0.6781809329986572
train_sigma_0.05,seed123,pinn_log_predict_s0,28,0.2355503466178452,0.6987370848655701
train_sigma_0.05,seed123,pinn_log_predict_s0,29,0.23215471769726442,0.7204493880271912
train_sigma_0.05,seed123,pinn_log_predict_s0,30,0.2280201199623857,0.7406884431838989
train_sigma_0.05,seed123,pinn_log_predict_s0,31,0.22311147275121954,0.7533844113349915
train_sigma_0.05,seed123,pinn_log_predict_s0,32,0.21776245395699578,0.7517755031585693
train_sigma_0.05,seed123,pinn_log_predict_s0,33,0.21273317344404163,0.7361786365509033
train_sigma_0.05,seed123,pinn_log_predict_s0,34,0.20896061207011513,0.719278872013092
train_sigma_0.05,seed123,pinn_log_predict_s0,35,0.2065882695857982,0.7058548927307129
train_sigma_0.05,seed123,pinn_log_predict_s0,36,0.2050138241134305,0.6954740881919861
train_sigma_0.05,seed123,pinn_log_predict_s0,37,0.2038480516792595,0.6855769157409668
train_sigma_0.05,seed123,pinn_log_predict_s0,38,0.20286429054348706,0.6760351657867432
train_sigma_0.05,seed123,pinn_log_predict_s0,39,0.20208437788314212,0.6654261350631714
train_sigma_0.05,seed123,pinn_log_predict_s0,40,0.20136593406413417,0.651949942111969
train_sigma_0.05,seed123,pinn_log_predict_s0,41,0.2007237505141697,0.6459828615188599
train_sigma_0.05,seed123,pinn_log_predict_s0,42,0.2002018111517627,0.6283390522003174
train_sigma_0.05,seed123,pinn_log_predict_s0,43,0.1996806633672472,0.623015284538269
train_sigma_0.05,seed123,pinn_log_predict_s0,44,0.19924266089958137,0.6127647757530212
train_sigma_0.05,seed123,pinn_log_predict_s0,45,0.1989443423613716,0.6118699908256531
train_sigma_0.05,seed123,pinn_log_predict_s0,46,0.19861964249680888,0.5982365608215332
train_sigma_0.05,seed123,pinn_log_predict_s0,47,0.19841053175117992,0.5989501476287842
train_sigma_0.05,seed123,pinn_log_predict_s0,48,0.1981564230913928,0.5898407697677612
train_sigma_0.05,seed123,pinn_log_predict_s0,49,0.19781730615558046,0.5848140120506287
train_sigma_0.05,seed123,pinn_log_predict_s0,50,0.19756740085184946,0.57976895570755
train_sigma_0.05,seed123,pinn_log_rician,1,0.6563719146198694,0.4803456664085388
train_sigma_0.05,seed123,pinn_log_rician,2,0.5176425540354225,0.5625590682029724
train_sigma_0.05,seed123,pinn_log_rician,3,0.45857988889578427,0.44679152965545654
train_sigma_0.05,seed123,pinn_log_rician,4,0.43495903297358024,0.3993605971336365
train_sigma_0.05,seed123,pinn_log_rician,5,0.41033503201429977,0.3502219617366791
train_sigma_0.05,seed123,pinn_log_rician,6,0.37030292171598983,0.2861908972263336
train_sigma_0.05,seed123,pinn_log_rician,7,0.31085003570146164,0.2198599874973297
train_sigma_0.05,seed123,pinn_log_rician,8,0.2792279083036669,0.21518900990486145
train_sigma_0.05,seed123,pinn_log_rician,9,0.27223655968671584,0.23336181044578552
train_sigma_0.05,seed123,pinn_log_rician,10,0.26827218338920317,0.25344613194465637
train_sigma_0.05,seed123,pinn_log_rician,11,0.2666189157129674,0.26390862464904785
train_sigma_0.05,seed123,pinn_log_rician,12,0.2656483809561244,0.26723089814186096
train_sigma_0.05,seed123,pinn_log_rician,13,0.26472438765332224,0.267543226480484
train_sigma_0.05,seed123,pinn_log_rician,14,0.26380604218687465,0.2686240077018738
train_sigma_0.05,seed123,pinn_log_rician,15,0.262897943325614,0.26856163144111633
train_sigma_0.05,seed123,pinn_log_rician,16,0.2619864328965584,0.26853129267692566
train_sigma_0.05,seed123,pinn_log_rician,17,0.2610753538902885,0.268588662147522
train_sigma_0.05,seed123,pinn_log_rician,18,0.26014988541983586,0.26897579431533813
train_sigma_0.05,seed123,pinn_log_rician,19,0.2592156899259448,0.2722775340080261
train_sigma_0.05,seed123,pinn_log_rician,20,0.25824809703345936,0.2774314284324646
train_sigma_0.05,seed123,pinn_log_rician,21,0.2572748649791833,0.2748434841632843
train_sigma_0.05,seed123,pinn_log_rician,22,0.25623274483563285,0.27491024136543274
train_sigma_0.05,seed123,pinn_log_rician,23,0.2551548692555475,0.27577826380729675
train_sigma_0.05,seed123,pinn_log_rician,24,0.25401796909528207,0.2749766409397125
train_sigma_0.05,seed123,pinn_log_rician,25,0.25280087499761195,0.2788814306259155
train_sigma_0.05,seed123,pinn_log_rician,26,0.2514808933735928,0.27809882164001465
train_sigma_0.05,seed123,pinn_log_rician,27,0.25003742484023866,0.2812062203884125
train_sigma_0.05,seed123,pinn_log_rician,28,0.24843598601219913,0.2824370861053467
train_sigma_0.05,seed123,pinn_log_rician,29,0.24665290914694596,0.2883915901184082
train_sigma_0.05,seed123,pinn_log_rician,30,0.244618383709191,0.2916406989097595
train_sigma_0.05,seed123,pinn_log_rician,31,0.24231173717875473,0.2954534888267517
train_sigma_0.05,seed123,pinn_log_rician,32,0.23967013135907372,0.3021408021450043
train_sigma_0.05,seed123,pinn_log_rician,33,0.2366817616073378,0.3112696409225464
train_sigma_0.05,seed123,pinn_log_rician,34,0.23334420631921232,0.31579121947288513
train_sigma_0.05,seed123,pinn_log_rician,35,0.22991495893364208,0.31668421626091003
train_sigma_0.05,seed123,pinn_log_rician,36,0.226926431532787,0.3177947700023651
train_sigma_0.05,seed123,pinn_log_rician,37,0.22474590660670668,0.3142736852169037
train_sigma_0.05,seed123,pinn_log_rician,38,0.22330496676047898,0.316240519285202
train_sigma_0.05,seed123,pinn_log_rician,39,0.2222767596653291,0.3122826814651489
train_sigma_0.05,seed123,pinn_log_rician,40,0.2214271588945719,0.31482237577438354
train_sigma_0.05,seed123,pinn_log_rician,41,0.22066997191829346,0.314386785030365
train_sigma_0.05,seed123,pinn_log_rician,42,0.2199598542743376,0.3136109709739685
train_sigma_0.05,seed123,pinn_log_rician,43,0.21918544690798353,0.3199223279953003
train_sigma_0.05,seed123,pinn_log_rician,44,0.21842625827405965,0.31693580746650696
train_sigma_0.05,seed123,pinn_log_rician,45,0.21764359236770064,0.31774502992630005
train_sigma_0.05,seed123,pinn_log_rician,46,0.21682772878019024,0.3179011046886444
train_sigma_0.05,seed123,pinn_log_rician,47,0.2160688435410471,0.3182061016559601
train_sigma_0.05,seed123,pinn_log_rician,48,0.21526648441769144,0.32074934244155884
train_sigma_0.05,seed123,pinn_log_rician,49,0.21448497151979115,0.32043465971946716
train_sigma_0.05,seed123,pinn_log_rician,50,0.2137376454491554,0.32277989387512207
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,1,0.5911665792521403,0.45786798000335693
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,2,0.47357499185313856,0.44423773884773254
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,3,0.4396939222647199,0.3897626996040344
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,4,0.41235719726232595,0.3818943202495575
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,5,0.3765514149831398,0.34689605236053467
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,6,0.3205546894696924,0.2761433720588684
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,7,0.272792435998712,0.22724449634552002
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,8,0.26894103391876806,0.259889155626297
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,9,0.26537307135819904,0.29761964082717896
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,10,0.2637790384615207,0.3202078342437744
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,11,0.2623523949162263,0.34963667392730713
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,12,0.2610664369766743,0.3757835328578949
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,13,0.25982426855480206,0.40229225158691406
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,14,0.2585856765696482,0.4260781705379486
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,15,0.2573264969418404,0.44986775517463684
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,16,0.25599986736264146,0.4709357023239136
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,17,0.2545869336043659,0.492123007774353
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,18,0.2530553116607153,0.5120481252670288
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,19,0.25136123729956134,0.5357895493507385
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,20,0.24944507836221272,0.5585387349128723
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,21,0.24723437236378426,0.5831590294837952
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,22,0.24460961026773098,0.6130622625350952
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,23,0.24143010654541627,0.6457054615020752
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,24,0.23748872491011314,0.6849227547645569
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,25,0.23259833775829408,0.7280031442642212
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,26,0.22683598239834035,0.7677183747291565
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,27,0.22092261077963107,0.782813549041748
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,28,0.2160577000251797,0.7784319519996643
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,29,0.21274859407548097,0.7709616422653198
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,30,0.21076505271921406,0.7572962641716003
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,31,0.20952954922662587,0.7440917491912842
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,32,0.2085089616501589,0.7335057258605957
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,33,0.20763010429169185,0.7206624150276184
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,34,0.20672109184388232,0.7057889103889465
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,35,0.20585399432624252,0.6894890069961548
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,36,0.20500428243415691,0.6740055084228516
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,37,0.20415342178678486,0.6626659035682678
train_sigma_0.05,seed123,pinn_log_rician_predict_s0,38,0.20335036237035947,0.6480779647827148
